"True Stress, MPa","True Strain, %"
87.001701,1.967252
86.912292,1.970022
86.648979,1.970911
86.787567,1.971717
87.026344,1.976357
86.649261,1.978426
87.036751,1.978554
86.620003,1.982423
87.190216,1.983089
86.96608,1.984597
86.790756,1.986607
87.172508,1.990265
87.021957,1.991316
87.044487,1.993805
86.957581,1.994729
87.322212,1.995523
86.905098,1.997685
86.827286,1.999146
87.377045,2.00313
87.242126,2.004813
86.819214,2.006297
87.328812,2.007208
87.082817,2.009007
86.855743,2.011484
86.904716,2.014569
87.480072,2.016917
87.186363,2.018412
86.874199,2.018996
87.272018,2.021193
87.370323,2.026006
87.138763,2.02694
87.05542,2.029464
87.535172,2.030737
87.158905,2.031613
87.285698,2.033575
87.085602,2.03493
87.412628,2.03854
86.828606,2.040432
86.94577,2.042009
87.191742,2.043212
87.37896,2.044823
86.902695,2.046423
87.154663,2.050184
87.598251,2.051399
87.338814,2.053828
86.923157,2.054681
87.337204,2.055743
87.47982,2.059375
86.927742,2.062178
87.19722,2.06296
87.528564,2.066253
87.353653,2.066837
87.34166,2.068624
87.526924,2.071018
87.583679,2.074322
87.17778,2.075513
87.256744,2.078023
87.629829,2.078945
87.219376,2.080055
87.319702,2.082261
87.463341,2.086067
87.342117,2.087188
87.10685,2.089593
87.337448,2.090457
87.543381,2.091753
87.085274,2.094204
87.146935,2.095267
87.4459,2.098886
87.505501,2.10087
87.251854,2.102294
87.338737,2.1031
87.728142,2.107955
87.538094,2.109869
87.217377,2.111118
87.666092,2.113418
87.750999,2.114713
87.511406,2.115869
87.353348,2.118016
87.954666,2.120876
87.385345,2.122626
87.172325,2.125287
87.500038,2.126302
87.614243,2.127049
87.266418,2.129453
87.330116,2.130725
87.525169,2.134506
87.685089,2.136128
87.461639,2.13761
87.533546,2.139034
87.702049,2.139967
87.524414,2.142289
87.480507,2.14593
87.576157,2.147038
87.480721,2.149687
87.359871,2.150457
87.434219,2.151635
87.984329,2.156978
87.700325,2.157853
87.191063,2.159673
87.866402,2.161995
87.432976,2.162543
87.425453,2.164981
87.487686,2.166918
88.087982,2.170033
87.540016,2.171794
87.463997,2.17345
87.740715,2.174348
87.550095,2.175375
87.392166,2.177848
87.396828,2.181825
88.212044,2.182781
87.388039,2.185277
87.507172,2.186141
88.116844,2.187342
87.708252,2.189978
87.580681,2.193488
87.602356,2.194783
88.119202,2.197395
87.462593,2.198083
87.677261,2.198654
87.861549,2.203144
87.737213,2.205698
87.776817,2.207284
87.870789,2.209441
88.115768,2.210257
87.866951,2.210782
87.718246,2.213662
88.514572,2.216507
87.959969,2.218337
87.710152,2.220914
87.893196,2.221835
88.384552,2.222861
87.976364,2.224855
88.135193,2.226615
88.135223,2.230229
