"True Stress, MPa","True Strain, %","True Stress, MPa.1",Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
137.983917,54.722561,137.983917,,,,
137.763016,54.734261,137.763016,,,,
137.932922,54.746323,137.932922,,,,
137.825745,54.757877,137.825745,,,,
137.823547,54.769337,137.823547,,,,
137.894379,54.78101,137.894379,,,,
137.926575,54.792965,137.926575,,,,
137.813248,54.804527,137.813248,,,,
137.675354,54.816574,137.675354,,,,
137.469376,54.827156,137.469376,,,,
137.636307,54.837826,137.636307,,,,
137.677322,54.850655,137.677322,,,,
137.961624,54.861115,137.961624,,,,
137.876312,54.873444,137.876312,,,,
137.747375,54.885197,137.747375,,,,
137.560974,54.895912,137.560974,,,,
137.662903,54.907658,137.662903,,,,
137.522018,54.919579,137.522018,,,,
137.940979,54.930565,137.940979,,,,
137.50116,54.943146,137.50116,,,,
137.574448,54.953896,137.574448,,,,
137.537689,54.964718,137.537689,,,,
137.498474,54.977303,137.498474,,,,
137.516953,54.989002,137.516953,,,,
137.841736,55.000404,137.841736,,,,
137.612198,55.012852,137.612198,,,,
137.475189,55.022903,137.475189,,,,
137.700378,55.034622,137.700378,,,,
137.642044,55.046165,137.642044,,,,
137.336823,55.057575,137.336823,,,,
137.4599,55.070225,137.4599,,,,
137.742538,55.081139,137.742538,,,,
137.640244,55.091808,137.640244,,,,
137.354584,55.10461,137.354584,,,,
137.687332,55.115437,137.687332,,,,
137.565933,55.127129,137.565933,,,,
137.65947,55.139286,137.65947,,,,
137.417679,55.150295,137.417679,,,,
137.59877,55.161541,137.59877,,,,
137.050491,55.173576,137.050491,,,,
137.128754,55.184998,137.128754,,,,
137.378632,55.196964,137.378632,,,,
137.519806,55.208466,137.519806,,,,
137.706268,55.218357,137.706268,,,,
137.622635,55.230206,137.622635,,,,
137.503922,55.242611,137.503922,,,,
137.657639,55.254269,137.657639,,,,
137.482407,55.2658,137.482407,,,,
137.651596,55.275681,137.651596,,,,
137.385773,55.287975,137.385773,,,,
137.297028,55.300339,137.297028,,,,
137.603363,55.311169,137.603363,,,,
137.385193,55.323624,137.385193,,,,
137.537491,55.334969,137.537491,,,,
137.038666,55.344872,137.038666,,,,
137.572083,55.357452,137.572083,,,,
137.396866,55.369232,137.396866,,,,
137.161392,55.381077,137.161392,,,,
137.469025,55.392685,137.469025,,,,
137.143646,55.40287,137.143646,,,,
137.461853,55.414425,137.461853,,,,
137.612076,55.426701,137.612076,,,,
137.473923,55.438007,137.473923,,,,
137.50264,55.449806,137.50264,,,,
137.485352,55.46088,137.485352,,,,
137.412659,55.471176,137.412659,,,,
137.18663,55.484138,137.18663,,,,
137.334717,55.495674,137.334717,,,,
137.381866,55.507286,137.381866,,,,
137.441833,55.518829,137.441833,,,,
137.516006,55.528698,137.516006,,,,
137.449402,55.540661,137.449402,,,,
137.349319,55.553181,137.349319,,,,
137.585266,55.563652,137.585266,,,,
137.053177,55.576035,137.053177,,,,
137.375244,55.587208,137.375244,,,,
137.580917,55.598537,137.580917,,,,
137.283142,55.610256,137.283142,,,,
137.291183,55.621334,137.291183,,,,
137.287003,55.632607,137.287003,,,,
137.07814,55.645306,137.07814,,,,
137.046738,55.655449,137.046738,,,,
137.117325,55.667072,137.117325,,,,
137.154907,55.678276,137.154907,,,,
136.889084,55.689987,136.889084,,,,
136.993713,55.702148,136.993713,,,,
136.903275,55.713413,136.903275,,,,
137.096817,55.724663,137.096817,,,,
137.150696,55.736,137.150696,,,,
137.197662,55.747879,137.197662,,,,
136.995972,55.759514,136.995972,,,,
136.886047,55.771133,136.886047,,,,
136.583344,55.781227,136.583344,,,,
136.898254,55.792629,136.898254,,,,
136.707703,55.804996,136.707703,,,,
136.501724,55.816505,136.501724,,,,
136.66391,55.828083,136.66391,,,,
136.744293,55.839268,136.744293,,,,
136.696701,55.849525,136.696701,,,,
136.920105,55.861912,136.920105,,,,
136.633972,55.873791,136.633972,,,,
136.902512,55.885399,136.902512,,,,
136.523621,55.897449,136.523621,,,,
136.867096,55.906944,136.867096,,,,
137.015778,55.918327,137.015778,,,,
136.775635,55.930946,136.775635,,,,
136.900482,55.94236,136.900482,,,,
136.968658,55.954105,136.968658,,,,
136.890396,55.966106,136.890396,,,,
136.688919,55.975735,136.688919,,,,
136.584518,55.987408,136.584518,,,,
136.833923,55.999256,136.833923,,,,
137.03511,56.009998,137.03511,,,,
137.064911,56.022861,137.064911,,,,
136.812515,56.033218,136.812515,,,,
136.701599,56.044754,136.701599,,,,
136.919693,56.056232,136.919693,,,,
136.868423,56.067284,136.868423,,,,
136.620377,56.079369,136.620377,,,,
136.567596,56.091221,136.567596,,,,
136.606567,56.102364,136.606567,,,,
136.56189,56.113262,136.56189,,,,
136.70018,56.124886,136.70018,,,,
136.462875,56.136391,136.462875,,,,
136.609833,56.14801,136.609833,,,,
136.681473,56.159748,136.681473,,,,
136.684952,56.169922,136.684952,,,,
136.418274,56.181576,136.418274,,,,
136.421661,56.193005,136.421661,,,,
136.313858,56.204594,136.313858,,,,
136.643982,56.217312,136.643982,,,,
136.418777,56.226959,136.418777,,,,
136.434616,56.238434,136.434616,,,,
136.750809,56.24987,136.750809,,,,
136.453293,56.261124,136.453293,,,,
136.193344,56.273628,136.193344,,,,
136.475632,56.284325,136.475632,,,,
136.317535,56.29578,136.317535,,,,
136.570175,56.307682,136.570175,,,,
136.516876,56.318832,136.516876,,,,
136.354233,56.330101,136.354233,,,,
136.492615,56.341812,136.492615,,,,
136.19931,56.351368,136.19931,,,,
136.405838,56.363636,136.405838,,,,
136.491531,56.375801,136.491531,,,,
136.556335,56.387779,136.556335,,,,
136.653824,56.399139,136.653824,,,,
136.603317,56.410656,136.603317,,,,
136.443665,56.420502,136.443665,,,,
136.471451,56.432064,136.471451,,,,
136.328308,56.443661,136.328308,,,,
136.342117,56.455002,136.342117,,,,
136.332123,56.467724,136.332123,,,,
136.376953,56.477467,136.376953,,,,
136.799698,56.488747,136.799698,,,,
136.5681,56.500679,136.5681,,,,
136.374496,56.512009,136.374496,,,,
136.28566,56.52393,136.28566,,,,
136.258194,56.533669,136.258194,,,,
136.15831,56.545063,136.15831,,,,
135.993759,56.55793,135.993759,,,,
136.190628,56.569027,136.190628,,,,
136.07869,56.580185,136.07869,,,,
136.264664,56.591881,136.264664,,,,
135.815109,56.601608,135.815109,,,,
136.155136,56.613636,136.155136,,,,
136.319122,56.62627,136.319122,,,,
136.441315,56.637581,136.441315,,,,
136.364304,56.648941,136.364304,,,,
136.25705,56.660503,136.25705,,,,
136.11908,56.670677,136.11908,,,,
135.84639,56.682007,135.84639,,,,
136.057007,56.694267,136.057007,,,,
136.2854,56.704639,136.2854,,,,
136.059113,56.717499,136.059113,,,,
135.810089,56.727978,135.810089,,,,
135.934662,56.738361,135.934662,,,,
136.056473,56.75095,136.056473,,,,
136.083969,56.762318,136.083969,,,,
136.280518,56.773579,136.280518,,,,
136.026917,56.784676,136.026917,,,,
136.09584,56.795135,136.09584,,,,
136.337219,56.807266,136.337219,,,,
136.062378,56.818642,136.062378,,,,
135.746002,56.829601,135.746002,,,,
135.838821,56.842098,135.838821,,,,
135.610077,56.852417,135.610077,,,,
136.036469,56.862915,136.036469,,,,
135.854691,56.875305,135.854691,,,,
135.792938,56.886715,135.792938,,,,
136.114914,56.898346,136.114914,,,,
135.979568,56.909489,135.979568,,,,
135.883347,56.919575,135.883347,,,,
135.868698,56.931736,135.868698,,,,
135.805374,56.943375,135.805374,,,,
135.91629,56.9548,135.91629,,,,
135.893036,56.966259,135.893036,,,,
136.029984,56.976303,136.029984,,,,
136.017624,56.987404,136.017624,,,,
136.102676,56.999264,136.102676,,,,
135.844299,57.010616,135.844299,,,,
135.953842,57.022423,135.953842,,,,
135.993835,57.034393,135.993835,,,,
136.024765,57.043289,136.024765,,,,
136.275101,57.055763,136.275101,,,,
135.959122,57.067677,135.959122,,,,
136.10321,57.079136,136.10321,,,,
136.065964,57.09053,136.065964,,,,
136.058136,57.100498,136.058136,,,,
135.785385,57.111546,135.785385,,,,
135.821747,57.124512,135.821747,,,,
135.883148,57.13546,135.883148,,,,
136.112045,57.146751,136.112045,,,,
136.06163,57.158569,136.06163,,,,
135.916214,57.168076,135.916214,,,,
135.844986,57.179993,135.844986,,,,
135.724243,57.192207,135.724243,,,,
135.877731,57.203575,135.877731,,,,
135.798828,57.21524,135.798828,,,,
135.813141,57.225849,135.813141,,,,
135.600052,57.235756,135.600052,,,,
135.561722,57.248348,135.561722,,,,
135.419266,57.259827,135.419266,,,,
135.453354,57.271118,135.453354,,,,
135.509476,57.282551,135.509476,,,,
135.367432,57.292179,135.367432,,,,
135.52861,57.304035,135.52861,,,,
135.515442,57.316193,135.515442,,,,
135.6465,57.327587,135.6465,,,,
135.405334,57.339287,135.405334,,,,
135.903061,57.350269,135.903061,,,,
135.616196,57.359806,135.616196,,,,
135.532898,57.371624,135.532898,,,,
135.430298,57.383533,135.430298,,,,
135.408432,57.395264,135.408432,,,,
135.609467,57.40699,135.609467,,,,
135.560104,57.416451,135.560104,,,,
135.609283,57.42802,135.609283,,,,
135.433502,57.43993,135.433502,,,,
135.237198,57.451286,135.237198,,,,
135.454529,57.46307,135.454529,,,,
135.270889,57.474606,135.270889,,,,
135.427887,57.484016,135.427887,,,,
135.257278,57.495579,135.257278,,,,
135.219559,57.506939,135.219559,,,,
135.396896,57.518356,135.396896,,,,
135.196335,57.530197,135.196335,,,,
135.427048,57.540337,135.427048,,,,
135.365829,57.551708,135.365829,,,,
135.331161,57.563873,135.331161,,,,
135.482437,57.575039,135.482437,,,,
135.100266,57.586636,135.100266,,,,
135.005402,57.596645,135.005402,,,,
135.177856,57.607395,135.177856,,,,
135.137878,57.619617,135.137878,,,,
134.808426,57.631027,134.808426,,,,
134.770981,57.641987,134.770981,,,,
134.797318,57.654575,134.797318,,,,
134.832397,57.665375,134.832397,,,,
135.264893,57.675411,135.264893,,,,
135.080536,57.687008,135.080536,,,,
134.973511,57.697987,134.973511,,,,
134.850281,57.710052,134.850281,,,,
135.033936,57.720734,135.033936,,,,
135.101181,57.7318,135.101181,,,,
135.140656,57.743587,135.140656,,,,
135.189224,57.754322,135.189224,,,,
134.934586,57.765388,134.934586,,,,
135.093872,57.777977,135.093872,,,,
134.963516,57.788639,134.963516,,,,
134.787308,57.799305,134.787308,,,,
134.899841,57.810482,134.899841,,,,
134.77713,57.821636,134.77713,,,,
134.935547,57.833389,134.935547,,,,
134.813004,57.844688,134.813004,,,,
134.812943,57.853901,134.812943,,,,
135.087738,57.866875,135.087738,,,,
135.082016,57.878281,135.082016,,,,
135.084869,57.888794,135.084869,,,,
135.014938,57.901234,135.014938,,,,
135.175858,57.912243,135.175858,,,,
135.279129,57.922077,135.279129,,,,
134.999893,57.93383,134.999893,,,,
135.036591,57.945019,135.036591,,,,
135.114624,57.956898,135.114624,,,,
135.095978,57.968723,135.095978,,,,
134.787979,57.97831,134.787979,,,,
134.743637,57.989624,134.743637,,,,
134.850006,58.001888,134.850006,,,,
134.788086,58.01284,134.788086,,,,
134.806671,58.024586,134.806671,,,,
135.074524,58.034767,135.074524,,,,
134.737137,58.045052,134.737137,,,,
134.967606,58.057461,134.967606,,,,
135.091522,58.069088,135.091522,,,,
134.808914,58.080029,134.808914,,,,
134.761581,58.091492,134.761581,,,,
134.926132,58.100647,134.926132,,,,
134.905182,58.112801,134.905182,,,,
134.76004,58.124699,134.76004,,,,
134.871292,58.135529,134.871292,,,,
134.805573,58.146976,134.805573,,,,
134.873215,58.157234,134.873215,,,,
134.786575,58.167915,134.786575,,,,
134.958511,58.180408,134.958511,,,,
135.097214,58.191772,135.097214,,,,
134.736557,58.202797,134.736557,,,,
134.983582,58.215073,134.983582,,,,
134.515625,58.224689,134.515625,,,,
134.672775,58.235939,134.672775,,,,
134.565582,58.247078,134.565582,,,,
134.660706,58.25832,134.660706,,,,
134.727386,58.270336,134.727386,,,,
134.857513,58.280247,134.857513,,,,
134.388489,58.290703,134.388489,,,,
134.345032,58.303226,134.345032,,,,
134.203781,58.313873,134.203781,,,,
134.441025,58.325531,134.441025,,,,
134.772827,58.337158,134.772827,,,,
134.490631,58.347492,134.490631,,,,
134.409821,58.358551,134.409821,,,,
134.158401,58.37009,134.158401,,,,
134.213058,58.381058,134.213058,,,,
134.12439,58.39283,134.12439,,,,
134.11998,58.403397,134.11998,,,,
134.1035,58.413383,134.1035,,,,
134.093277,58.425991,134.093277,,,,
134.138031,58.437675,134.138031,,,,
134.108826,58.44883,134.108826,,,,
134.175934,58.460342,134.175934,,,,
134.027039,58.469833,134.027039,,,,
133.896286,58.481106,133.896286,,,,
133.945175,58.492523,133.945175,,,,
133.88652,58.503536,133.88652,,,,
133.972626,58.515568,133.972626,,,,
133.869766,58.525341,133.869766,,,,
134.071152,58.536228,134.071152,,,,
133.85791,58.548386,133.85791,,,,
133.89032,58.559418,133.89032,,,,
133.706421,58.571102,133.706421,,,,
133.841003,58.582985,133.841003,,,,
134.114929,58.593506,134.114929,,,,
134.06955,58.603825,134.06955,,,,
134.050232,58.615681,134.050232,,,,
133.684677,58.625587,133.684677,,,,
133.850952,58.63797,133.850952,,,,
133.955978,58.648781,133.955978,,,,
133.81366,58.658901,133.81366,,,,
133.890808,58.671001,133.890808,,,,
133.628265,58.682449,133.628265,,,,
133.767151,58.692776,133.767151,,,,
134.020615,58.705257,134.020615,,,,
133.70575,58.714218,133.70575,,,,
134.052277,58.725719,134.052277,,,,
133.802887,58.737103,133.802887,,,,
133.77153,58.748264,133.77153,,,,
133.802414,58.760235,133.802414,,,,
133.765457,58.770847,133.765457,,,,
133.827469,58.781273,133.827469,,,,
133.75708,58.793339,133.75708,,,,
133.919235,58.803795,133.919235,,,,
134.020981,58.814953,134.020981,,,,
133.802399,58.827423,133.802399,,,,
133.841354,58.836403,133.841354,,,,
134.184448,58.84782,134.184448,,,,
134.115662,58.85931,134.115662,,,,
133.706772,58.870762,133.706772,,,,
134.039459,58.882481,134.039459,,,,
134.022308,58.893547,134.022308,,,,
133.760147,58.903294,133.760147,,,,
133.742767,58.915073,133.742767,,,,
133.669067,58.926723,133.669067,,,,
133.717041,58.937984,133.717041,,,,
133.917191,58.949516,133.917191,,,,
134.119019,58.959824,134.119019,,,,
133.794952,58.96981,133.794952,,,,
134.014587,58.981339,134.014587,,,,
133.802811,58.992569,133.802811,,,,
133.790939,59.004391,133.790939,,,,
133.724686,59.015549,133.724686,,,,
133.518875,59.025024,133.518875,,,,
133.520142,59.036922,133.520142,,,,
133.794128,59.048409,133.794128,,,,
133.817657,59.059055,133.817657,,,,
133.913101,59.07082,133.913101,,,,
133.766602,59.080925,133.766602,,,,
133.667053,59.09164,133.667053,,,,
133.491333,59.104053,133.491333,,,,
133.474533,59.115234,133.474533,,,,
133.532196,59.126266,133.532196,,,,
133.600357,59.137737,133.600357,,,,
133.555725,59.146725,133.555725,,,,
133.410004,59.158726,133.410004,,,,
133.563705,59.170547,133.563705,,,,
133.581238,59.18166,133.581238,,,,
133.8228,59.193016,133.8228,,,,
133.732819,59.202591,133.732819,,,,
133.610428,59.213276,133.610428,,,,
133.842651,59.225605,133.842651,,,,
133.643356,59.237049,133.643356,,,,
133.574997,59.247864,133.574997,,,,
133.695724,59.259972,133.695724,,,,
133.677628,59.269871,133.677628,,,,
133.272446,59.280514,133.272446,,,,
133.336899,59.291664,133.336899,,,,
133.567368,59.302666,133.567368,,,,
133.375168,59.314751,133.375168,,,,
133.479721,59.324463,133.479721,,,,
133.536926,59.335487,133.536926,,,,
133.437332,59.347301,133.437332,,,,
133.392136,59.358246,133.392136,,,,
133.177628,59.369167,133.177628,,,,
133.412354,59.38039,133.412354,,,,
133.261414,59.391182,133.261414,,,,
133.373596,59.401852,133.373596,,,,
133.271149,59.413013,133.271149,,,,
133.241302,59.424004,133.241302,,,,
133.165329,59.436028,133.165329,,,,
133.025696,59.447758,133.025696,,,,
133.273315,59.456982,133.273315,,,,
133.154175,59.46833,133.154175,,,,
133.01355,59.47908,133.01355,,,,
133.010742,59.490494,133.010742,,,,
133.155151,59.502342,133.155151,,,,
133.065414,59.511219,133.065414,,,,
132.673798,59.523266,132.673798,,,,
132.948578,59.534626,132.948578,,,,
132.961212,59.545582,132.961212,,,,
132.722916,59.557404,132.722916,,,,
132.725845,59.568844,132.725845,,,,
133.046722,59.578156,133.046722,,,,
132.768753,59.589657,132.768753,,,,
132.908691,59.600433,132.908691,,,,
133.034058,59.611694,133.034058,,,,
132.823303,59.624088,132.823303,,,,
132.963211,59.634201,132.963211,,,,
132.861221,59.644341,132.861221,,,,
132.669525,59.655499,132.669525,,,,
132.345871,59.666424,132.345871,,,,
132.692032,59.678391,132.692032,,,,
132.808777,59.689407,132.808777,,,,
132.77948,59.699398,132.77948,,,,
132.602783,59.71069,132.602783,,,,
132.57515,59.721981,132.57515,,,,
132.497452,59.732746,132.497452,,,,
132.627777,59.745216,132.627777,,,,
132.64592,59.754627,132.64592,,,,
132.400314,59.765675,132.400314,,,,
132.736816,59.776878,132.736816,,,,
132.662079,59.787842,132.662079,,,,
132.717545,59.799549,132.717545,,,,
132.512405,59.80986,132.512405,,,,
132.612122,59.820339,132.612122,,,,
132.745773,59.832153,132.745773,,,,
132.42749,59.843147,132.42749,,,,
132.553055,59.853821,132.553055,,,,
132.021393,59.865398,132.021393,,,,
132.459763,59.875374,132.459763,,,,
132.711777,59.886116,132.711777,,,,
132.587067,59.898411,132.587067,,,,
132.459305,59.909279,132.459305,,,,
132.567871,59.920403,132.567871,,,,
132.50769,59.932152,132.50769,,,,
132.596161,59.941395,132.596161,,,,
132.345764,59.95266,132.345764,,,,
132.820923,59.963886,132.820923,,,,
132.448624,59.974838,132.448624,,,,
132.407776,59.986206,132.407776,,,,
132.257645,59.995365,132.257645,,,,
132.351898,60.006821,132.351898,,,,
132.615204,60.01878,132.615204,,,,
132.443054,60.030293,132.443054,,,,
132.369095,60.040958,132.369095,,,,
132.240265,60.051727,132.240265,,,,
132.540192,60.061077,132.540192,,,,
132.167221,60.073284,132.167221,,,,
132.345917,60.084881,132.345917,,,,
132.062775,60.095955,132.062775,,,,
132.183289,60.107594,132.183289,,,,
131.955139,60.117786,131.955139,,,,
132.226349,60.127499,132.226349,,,,
132.30632,60.138794,132.30632,,,,
132.071716,60.149815,132.071716,,,,
132.092392,60.161789,132.092392,,,,
132.207275,60.173458,132.207275,,,,
132.20697,60.183258,132.20697,,,,
131.968719,60.193974,131.968719,,,,
132.096008,60.205189,132.096008,,,,
132.003479,60.216251,132.003479,,,,
132.129028,60.227535,132.129028,,,,
132.071442,60.238007,132.071442,,,,
131.606201,60.247997,131.606201,,,,
131.695999,60.259586,131.695999,,,,
132.022171,60.270458,132.022171,,,,
131.69075,60.282001,131.69075,,,,
131.662338,60.293892,131.662338,,,,
131.863007,60.303455,131.863007,,,,
131.748596,60.314224,131.748596,,,,
131.925751,60.325226,131.925751,,,,
131.864944,60.335705,131.864944,,,,
131.750504,60.348358,131.750504,,,,
131.679398,60.359051,131.679398,,,,
131.546875,60.36842,131.546875,,,,
131.843033,60.379791,131.843033,,,,
131.753098,60.390648,131.753098,,,,
131.714691,60.402176,131.714691,,,,
131.846405,60.413494,131.846405,,,,
131.753891,60.424316,131.753891,,,,
131.818512,60.434456,131.818512,,,,
131.925476,60.445244,131.925476,,,,
131.672333,60.456108,131.672333,,,,
131.697311,60.468246,131.697311,,,,
131.621857,60.479748,131.621857,,,,
131.835358,60.488861,131.835358,,,,
131.677383,60.500443,131.677383,,,,
131.719879,60.511326,131.719879,,,,
131.684311,60.522263,131.684311,,,,
131.535873,60.533962,131.535873,,,,
131.585419,60.542877,131.585419,,,,
131.712799,60.554543,131.712799,,,,
131.897659,60.565296,131.897659,,,,
131.345917,60.576363,131.345917,,,,
131.406616,60.588219,131.406616,,,,
131.466888,60.598705,131.466888,,,,
131.372543,60.608421,131.372543,,,,
131.445343,60.620728,131.445343,,,,
131.390198,60.631599,131.390198,,,,
131.368439,60.642479,131.368439,,,,
131.521713,60.653614,131.521713,,,,
131.429474,60.662689,131.429474,,,,
131.443619,60.674282,131.443619,,,,
131.565506,60.685966,131.565506,,,,
131.702835,60.697235,131.702835,,,,
131.304947,60.70829,131.304947,,,,
131.259079,60.71867,131.259079,,,,
131.297913,60.728127,131.297913,,,,
131.502365,60.740261,131.502365,,,,
131.49472,60.750725,131.49472,,,,
131.535278,60.762615,131.535278,,,,
131.543793,60.774319,131.543793,,,,
131.42099,60.783596,131.42099,,,,
131.711914,60.794098,131.711914,,,,
131.623825,60.805485,131.623825,,,,
131.292221,60.816891,131.292221,,,,
131.382416,60.828117,131.382416,,,,
131.028854,60.839443,131.028854,,,,
131.306915,60.847851,131.306915,,,,
131.286606,60.859997,131.286606,,,,
131.29953,60.871353,131.29953,,,,
131.334625,60.881577,131.334625,,,,
131.426025,60.893845,131.426025,,,,
130.975647,60.90292,130.975647,,,,
131.32576,60.913651,131.32576,,,,
131.012863,60.925598,131.012863,,,,
131.114304,60.936459,131.114304,,,,
131.105621,60.947655,131.105621,,,,
131.063873,60.958714,131.063873,,,,
131.039001,60.967831,131.039001,,,,
130.87886,60.979641,130.87886,,,,
130.900223,60.991062,130.900223,,,,
130.897018,61.001816,130.897018,,,,
130.814499,61.013702,130.814499,,,,
130.779251,61.023457,130.779251,,,,
130.745544,61.033226,130.745544,,,,
130.756546,61.044743,130.756546,,,,
130.667343,61.05542,130.667343,,,,
130.524826,61.067112,130.524826,,,,
130.539444,61.077759,130.539444,,,,
130.36763,61.086708,130.36763,,,,
130.638992,61.098808,130.638992,,,,
130.616348,61.110661,130.616348,,,,
130.75853,61.120892,130.75853,,,,
130.548615,61.133198,130.548615,,,,
130.568863,61.143368,130.568863,,,,
130.362488,61.153046,130.362488,,,,
130.168823,61.164627,130.168823,,,,
130.36676,61.175396,130.36676,,,,
130.315292,61.186401,130.315292,,,,
130.336411,61.197666,130.336411,,,,
130.459564,61.206692,130.459564,,,,
130.164185,61.21825,130.164185,,,,
130.303986,61.229099,130.303986,,,,
130.249924,61.23975,130.249924,,,,
130.246841,61.252037,130.246841,,,,
130.096375,61.261082,130.096375,,,,
130.17923,61.271961,130.17923,,,,
130.419006,61.283943,130.419006,,,,
130.157059,61.294502,130.157059,,,,
130.139999,61.305496,130.139999,,,,
130.187408,61.316284,130.187408,,,,
130.111404,61.32608,130.111404,,,,
130.416931,61.337513,130.416931,,,,
130.419571,61.348511,130.419571,,,,
130.057068,61.359257,130.057068,,,,
130.510773,61.37067,130.510773,,,,
130.377029,61.380566,130.377029,,,,
130.598969,61.391544,130.598969,,,,
130.433945,61.402782,130.433945,,,,
130.444458,61.413471,130.444458,,,,
130.550842,61.424557,130.550842,,,,
130.532593,61.435776,130.532593,,,,
130.22554,61.444771,130.22554,,,,
130.025681,61.456333,130.025681,,,,
130.216171,61.466965,130.216171,,,,
130.091324,61.477715,130.091324,,,,
130.049347,61.490032,130.049347,,,,
130.17218,61.500668,130.17218,,,,
129.875183,61.509663,129.875183,,,,
130.05423,61.52177,130.05423,,,,
129.633286,61.533043,129.633286,,,,
129.677414,61.543987,129.677414,,,,
130.066086,61.55518,130.066086,,,,
129.975616,61.564529,129.975616,,,,
129.727829,61.575214,129.727829,,,,
129.910706,61.586906,129.910706,,,,
129.86908,61.597084,129.86908,,,,
129.992294,61.609077,129.992294,,,,
129.929962,61.620144,129.929962,,,,
130.088516,61.629093,130.088516,,,,
129.963547,61.640167,129.963547,,,,
130.030518,61.65073,130.030518,,,,
129.986404,61.662121,129.986404,,,,
129.628662,61.674324,129.628662,,,,
130.005493,61.684109,130.005493,,,,
129.850159,61.693989,129.850159,,,,
129.849411,61.705151,129.849411,,,,
129.768936,61.715866,129.768936,,,,
129.593002,61.727592,129.593002,,,,
129.631409,61.737595,129.631409,,,,
129.725693,61.747055,129.725693,,,,
129.697296,61.759098,129.697296,,,,
129.646576,61.770027,129.646576,,,,
129.417511,61.781113,129.417511,,,,
129.402969,61.792877,129.402969,,,,
129.736328,61.80257,129.736328,,,,
129.434097,61.812439,129.434097,,,,
129.713882,61.823933,129.713882,,,,
129.40712,61.834633,129.40712,,,,
129.344543,61.845921,129.344543,,,,
128.952667,61.855762,128.952667,,,,
129.047943,61.865757,129.047943,,,,
128.974625,61.877682,128.974625,,,,
129.232132,61.888359,129.232132,,,,
129.040268,61.899105,129.040268,,,,
128.858551,61.911255,128.858551,,,,
128.634277,61.919315,128.634277,,,,
128.779449,61.930855,128.779449,,,,
128.701584,61.942757,128.701584,,,,
128.793274,61.953735,128.793274,,,,
128.822632,61.964577,128.822632,,,,
128.697311,61.975044,128.697311,,,,
128.357635,61.984604,128.357635,,,,
128.30928,61.996277,128.30928,,,,
128.481323,62.007191,128.481323,,,,
128.341751,62.01825,128.341751,,,,
128.362183,62.029663,128.362183,,,,
128.10643,62.039349,128.10643,,,,
127.945244,62.049606,127.945244,,,,
128.100739,62.061054,128.100739,,,,
128.233902,62.071896,128.233902,,,,
127.901787,62.082924,127.901787,,,,
128.123077,62.093334,128.123077,,,,
127.891609,62.102383,127.891609,,,,
127.938316,62.114464,127.938316,,,,
127.650566,62.125591,127.650566,,,,
127.926689,62.135509,127.926689,,,,
128.041519,62.147709,128.041519,,,,
128.039368,62.156029,128.039368,,,,
128.011154,62.167187,128.011154,,,,
127.989899,62.179092,127.989899,,,,
128.173569,62.189178,128.173569,,,,
127.906006,62.200802,127.906006,,,,
127.838715,62.211861,127.838715,,,,
128.104538,62.220409,128.104538,,,,
127.884277,62.232361,127.884277,,,,
127.893669,62.242867,127.893669,,,,
127.821404,62.253693,127.821404,,,,
127.329147,62.265781,127.329147,,,,
127.406647,62.274757,127.406647,,,,
127.574226,62.285168,127.574226,,,,
127.519325,62.297256,127.519325,,,,
127.716568,62.307991,127.716568,,,,
127.570663,62.318741,127.570663,,,,
127.536827,62.329544,127.536827,,,,
127.455368,62.338806,127.455368,,,,
127.436127,62.350266,127.436127,,,,
127.113693,62.360775,127.113693,,,,
126.941551,62.371822,126.941551,,,,
127.007774,62.383152,127.007774,,,,
127.136551,62.393887,127.136551,,,,
127.07032,62.403584,127.07032,,,,
126.895042,62.415222,126.895042,,,,
127.032036,62.42593,127.032036,,,,
127.030373,62.436764,127.030373,,,,
126.757561,62.448029,126.757561,,,,
126.790352,62.457565,126.790352,,,,
127.02636,62.468239,127.02636,,,,
126.827705,62.479412,126.827705,,,,
126.937683,62.489185,126.937683,,,,
126.646973,62.501354,126.646973,,,,
126.373955,62.510712,126.373955,,,,
126.527122,62.521175,126.527122,,,,
126.743332,62.532906,126.743332,,,,
126.279724,62.544037,126.279724,,,,
126.190765,62.554649,126.190765,,,,
126.275307,62.565964,126.275307,,,,
126.235435,62.57473,126.235435,,,,
125.791588,62.585613,125.791588,,,,
125.594261,62.597023,125.594261,,,,
126.12262,62.608154,126.12262,,,,
125.963028,62.61927,125.963028,,,,
125.93042,62.628426,125.93042,,,,
125.870567,62.639145,125.870567,,,,
125.635017,62.650654,125.635017,,,,
125.906151,62.66045,125.906151,,,,
125.51825,62.671753,125.51825,,,,
125.58506,62.682747,125.58506,,,,
125.375572,62.691498,125.375572,,,,
125.276604,62.703114,125.276604,,,,
125.398811,62.714592,125.398811,,,,
125.022987,62.724518,125.022987,,,,
125.14122,62.736607,125.14122,,,,
125.114647,62.746429,125.114647,,,,
125.081161,62.75602,125.081161,,,,
125.224159,62.76757,125.224159,,,,
125.12368,62.778687,125.12368,,,,
124.656624,62.789715,124.656624,,,,
124.778824,62.80127,124.778824,,,,
124.655296,62.810017,124.655296,,,,
124.824326,62.82053,124.824326,,,,
124.744385,62.831612,124.744385,,,,
124.48259,62.842377,124.48259,,,,
124.615295,62.853996,124.615295,,,,
